C:\Users\Timothy\Code\CarNanodegree\CarND-Behavioral-Cloning-P3\data\IMG\center_2018_08_01_02_39_34_685.jpg,C:\Users\Timothy\Code\CarNanodegree\CarND-Behavioral-Cloning-P3\data\IMG\left_2018_08_01_02_39_34_685.jpg,C:\Users\Timothy\Code\CarNanodegree\CarND-Behavioral-Cloning-P3\data\IMG\right_2018_08_01_02_39_34_685.jpg,-0.3942308,0,0,7.901253E-06
C:\Users\Timothy\Code\CarNanodegree\CarND-Behavioral-Cloning-P3\data\IMG\center_2018_08_01_02_39_34_752.jpg,C:\Users\Timothy\Code\CarNanodegree\CarND-Behavioral-Cloning-P3\data\IMG\left_2018_08_01_02_39_34_752.jpg,C:\Users\Timothy\Code\CarNanodegree\CarND-Behavioral-Cloning-P3\data\IMG\right_2018_08_01_02_39_34_752.jpg,-0.4423077,0,0,1.206667E-05
C:\Users\Timothy\Code\CarNanodegree\CarND-Behavioral-Cloning-P3\data\IMG\center_2018_08_01_02_39_34_819.jpg,C:\Users\Timothy\Code\CarNanodegree\CarND-Behavioral-Cloning-P3\data\IMG\left_2018_08_01_02_39_34_819.jpg,C:\Users\Timothy\Code\CarNanodegree\CarND-Behavioral-Cloning-P3\data\IMG\right_2018_08_01_02_39_34_819.jpg,-0.4519231,0,0,9.268913E-06
C:\Users\Timothy\Code\CarNanodegree\CarND-Behavioral-Cloning-P3\data\IMG\center_2018_08_01_02_39_34_886.jpg,C:\Users\Timothy\Code\CarNanodegree\CarND-Behavioral-Cloning-P3\data\IMG\left_2018_08_01_02_39_34_886.jpg,C:\Users\Timothy\Code\CarNanodegree\CarND-Behavioral-Cloning-P3\data\IMG\right_2018_08_01_02_39_34_886.jpg,-0.4519231,0,0,3.257419E-06
C:\Users\Timothy\Code\CarNanodegree\CarND-Behavioral-Cloning-P3\data\IMG\center_2018_08_01_02_39_34_954.jpg,C:\Users\Timothy\Code\CarNanodegree\CarND-Behavioral-Cloning-P3\data\IMG\left_2018_08_01_02_39_34_954.jpg,C:\Users\Timothy\Code\CarNanodegree\CarND-Behavioral-Cloning-P3\data\IMG\right_2018_08_01_02_39_34_954.jpg,-0.4519231,0,0,1.042397E-05
C:\Users\Timothy\Code\CarNanodegree\CarND-Behavioral-Cloning-P3\data\IMG\center_2018_08_01_02_39_35_022.jpg,C:\Users\Timothy\Code\CarNanodegree\CarND-Behavioral-Cloning-P3\data\IMG\left_2018_08_01_02_39_35_022.jpg,C:\Users\Timothy\Code\CarNanodegree\CarND-Behavioral-Cloning-P3\data\IMG\right_2018_08_01_02_39_35_022.jpg,-0.4519231,0,0,1.334998E-05
C:\Users\Timothy\Code\CarNanodegree\CarND-Behavioral-Cloning-P3\data\IMG\center_2018_08_01_02_39_35_090.jpg,C:\Users\Timothy\Code\CarNanodegree\CarND-Behavioral-Cloning-P3\data\IMG\left_2018_08_01_02_39_35_090.jpg,C:\Users\Timothy\Code\CarNanodegree\CarND-Behavioral-Cloning-P3\data\IMG\right_2018_08_01_02_39_35_090.jpg,-0.4711539,0,0,2.983279E-06
C:\Users\Timothy\Code\CarNanodegree\CarND-Behavioral-Cloning-P3\data\IMG\center_2018_08_01_02_39_35_157.jpg,C:\Users\Timothy\Code\CarNanodegree\CarND-Behavioral-Cloning-P3\data\IMG\left_2018_08_01_02_39_35_157.jpg,C:\Users\Timothy\Code\CarNanodegree\CarND-Behavioral-Cloning-P3\data\IMG\right_2018_08_01_02_39_35_157.jpg,-0.5,0,0,8.459306E-06
C:\Users\Timothy\Code\CarNanodegree\CarND-Behavioral-Cloning-P3\data\IMG\center_2018_08_01_02_39_35_226.jpg,C:\Users\Timothy\Code\CarNanodegree\CarND-Behavioral-Cloning-P3\data\IMG\left_2018_08_01_02_39_35_226.jpg,C:\Users\Timothy\Code\CarNanodegree\CarND-Behavioral-Cloning-P3\data\IMG\right_2018_08_01_02_39_35_226.jpg,-0.5096154,0,0,1.175076E-05
C:\Users\Timothy\Code\CarNanodegree\CarND-Behavioral-Cloning-P3\data\IMG\center_2018_08_01_02_39_35_293.jpg,C:\Users\Timothy\Code\CarNanodegree\CarND-Behavioral-Cloning-P3\data\IMG\left_2018_08_01_02_39_35_293.jpg,C:\Users\Timothy\Code\CarNanodegree\CarND-Behavioral-Cloning-P3\data\IMG\right_2018_08_01_02_39_35_293.jpg,-0.5096154,0.0356455,0,0.003512016
C:\Users\Timothy\Code\CarNanodegree\CarND-Behavioral-Cloning-P3\data\IMG\center_2018_08_01_02_39_35_361.jpg,C:\Users\Timothy\Code\CarNanodegree\CarND-Behavioral-Cloning-P3\data\IMG\left_2018_08_01_02_39_35_361.jpg,C:\Users\Timothy\Code\CarNanodegree\CarND-Behavioral-Cloning-P3\data\IMG\right_2018_08_01_02_39_35_361.jpg,-0.5192308,0.2164628,0,0.1127652
C:\Users\Timothy\Code\CarNanodegree\CarND-Behavioral-Cloning-P3\data\IMG\center_2018_08_01_02_39_35_430.jpg,C:\Users\Timothy\Code\CarNanodegree\CarND-Behavioral-Cloning-P3\data\IMG\left_2018_08_01_02_39_35_430.jpg,C:\Users\Timothy\Code\CarNanodegree\CarND-Behavioral-Cloning-P3\data\IMG\right_2018_08_01_02_39_35_430.jpg,-0.5480769,0.4560913,0,0.4727774
C:\Users\Timothy\Code\CarNanodegree\CarND-Behavioral-Cloning-P3\data\IMG\center_2018_08_01_02_39_35_497.jpg,C:\Users\Timothy\Code\CarNanodegree\CarND-Behavioral-Cloning-P3\data\IMG\left_2018_08_01_02_39_35_497.jpg,C:\Users\Timothy\Code\CarNanodegree\CarND-Behavioral-Cloning-P3\data\IMG\right_2018_08_01_02_39_35_497.jpg,-0.5961539,0.6360458,0,0.8249434
C:\Users\Timothy\Code\CarNanodegree\CarND-Behavioral-Cloning-P3\data\IMG\center_2018_08_01_02_39_35_565.jpg,C:\Users\Timothy\Code\CarNanodegree\CarND-Behavioral-Cloning-P3\data\IMG\left_2018_08_01_02_39_35_565.jpg,C:\Users\Timothy\Code\CarNanodegree\CarND-Behavioral-Cloning-P3\data\IMG\right_2018_08_01_02_39_35_565.jpg,-0.625,0.820002,0,1.374682
C:\Users\Timothy\Code\CarNanodegree\CarND-Behavioral-Cloning-P3\data\IMG\center_2018_08_01_02_39_35_633.jpg,C:\Users\Timothy\Code\CarNanodegree\CarND-Behavioral-Cloning-P3\data\IMG\left_2018_08_01_02_39_35_633.jpg,C:\Users\Timothy\Code\CarNanodegree\CarND-Behavioral-Cloning-P3\data\IMG\right_2018_08_01_02_39_35_633.jpg,-0.625,1,0,2.290736
C:\Users\Timothy\Code\CarNanodegree\CarND-Behavioral-Cloning-P3\data\IMG\center_2018_08_01_02_39_35_701.jpg,C:\Users\Timothy\Code\CarNanodegree\CarND-Behavioral-Cloning-P3\data\IMG\left_2018_08_01_02_39_35_701.jpg,C:\Users\Timothy\Code\CarNanodegree\CarND-Behavioral-Cloning-P3\data\IMG\right_2018_08_01_02_39_35_701.jpg,-0.625,1,0,2.986865
C:\Users\Timothy\Code\CarNanodegree\CarND-Behavioral-Cloning-P3\data\IMG\center_2018_08_01_02_39_35_768.jpg,C:\Users\Timothy\Code\CarNanodegree\CarND-Behavioral-Cloning-P3\data\IMG\left_2018_08_01_02_39_35_768.jpg,C:\Users\Timothy\Code\CarNanodegree\CarND-Behavioral-Cloning-P3\data\IMG\right_2018_08_01_02_39_35_768.jpg,-0.625,1,0,3.920481
C:\Users\Timothy\Code\CarNanodegree\CarND-Behavioral-Cloning-P3\data\IMG\center_2018_08_01_02_39_35_835.jpg,C:\Users\Timothy\Code\CarNanodegree\CarND-Behavioral-Cloning-P3\data\IMG\left_2018_08_01_02_39_35_835.jpg,C:\Users\Timothy\Code\CarNanodegree\CarND-Behavioral-Cloning-P3\data\IMG\right_2018_08_01_02_39_35_835.jpg,-0.625,1,0,4.613889
C:\Users\Timothy\Code\CarNanodegree\CarND-Behavioral-Cloning-P3\data\IMG\center_2018_08_01_02_39_35_902.jpg,C:\Users\Timothy\Code\CarNanodegree\CarND-Behavioral-Cloning-P3\data\IMG\left_2018_08_01_02_39_35_902.jpg,C:\Users\Timothy\Code\CarNanodegree\CarND-Behavioral-Cloning-P3\data\IMG\right_2018_08_01_02_39_35_902.jpg,-0.6057692,1,0,5.303838
C:\Users\Timothy\Code\CarNanodegree\CarND-Behavioral-Cloning-P3\data\IMG\center_2018_08_01_02_39_35_970.jpg,C:\Users\Timothy\Code\CarNanodegree\CarND-Behavioral-Cloning-P3\data\IMG\left_2018_08_01_02_39_35_970.jpg,C:\Users\Timothy\Code\CarNanodegree\CarND-Behavioral-Cloning-P3\data\IMG\right_2018_08_01_02_39_35_970.jpg,-0.5384616,1,0,6.223863
C:\Users\Timothy\Code\CarNanodegree\CarND-Behavioral-Cloning-P3\data\IMG\center_2018_08_01_02_39_36_039.jpg,C:\Users\Timothy\Code\CarNanodegree\CarND-Behavioral-Cloning-P3\data\IMG\left_2018_08_01_02_39_36_039.jpg,C:\Users\Timothy\Code\CarNanodegree\CarND-Behavioral-Cloning-P3\data\IMG\right_2018_08_01_02_39_36_039.jpg,-0.5,1,0,6.911529
C:\Users\Timothy\Code\CarNanodegree\CarND-Behavioral-Cloning-P3\data\IMG\center_2018_08_01_02_39_36_106.jpg,C:\Users\Timothy\Code\CarNanodegree\CarND-Behavioral-Cloning-P3\data\IMG\left_2018_08_01_02_39_36_106.jpg,C:\Users\Timothy\Code\CarNanodegree\CarND-Behavioral-Cloning-P3\data\IMG\right_2018_08_01_02_39_36_106.jpg,-0.4615385,1,0,7.822355
C:\Users\Timothy\Code\CarNanodegree\CarND-Behavioral-Cloning-P3\data\IMG\center_2018_08_01_02_39_36_174.jpg,C:\Users\Timothy\Code\CarNanodegree\CarND-Behavioral-Cloning-P3\data\IMG\left_2018_08_01_02_39_36_174.jpg,C:\Users\Timothy\Code\CarNanodegree\CarND-Behavioral-Cloning-P3\data\IMG\right_2018_08_01_02_39_36_174.jpg,-0.4423077,1,0,8.499735
C:\Users\Timothy\Code\CarNanodegree\CarND-Behavioral-Cloning-P3\data\IMG\center_2018_08_01_02_39_36_243.jpg,C:\Users\Timothy\Code\CarNanodegree\CarND-Behavioral-Cloning-P3\data\IMG\left_2018_08_01_02_39_36_243.jpg,C:\Users\Timothy\Code\CarNanodegree\CarND-Behavioral-Cloning-P3\data\IMG\right_2018_08_01_02_39_36_243.jpg,-0.4134615,1,0,9.174412
C:\Users\Timothy\Code\CarNanodegree\CarND-Behavioral-Cloning-P3\data\IMG\center_2018_08_01_02_39_36_310.jpg,C:\Users\Timothy\Code\CarNanodegree\CarND-Behavioral-Cloning-P3\data\IMG\left_2018_08_01_02_39_36_310.jpg,C:\Users\Timothy\Code\CarNanodegree\CarND-Behavioral-Cloning-P3\data\IMG\right_2018_08_01_02_39_36_310.jpg,-0.3557692,1,0,10.0701
C:\Users\Timothy\Code\CarNanodegree\CarND-Behavioral-Cloning-P3\data\IMG\center_2018_08_01_02_39_36_377.jpg,C:\Users\Timothy\Code\CarNanodegree\CarND-Behavioral-Cloning-P3\data\IMG\left_2018_08_01_02_39_36_377.jpg,C:\Users\Timothy\Code\CarNanodegree\CarND-Behavioral-Cloning-P3\data\IMG\right_2018_08_01_02_39_36_377.jpg,-0.3269231,1,0,10.73714
C:\Users\Timothy\Code\CarNanodegree\CarND-Behavioral-Cloning-P3\data\IMG\center_2018_08_01_02_39_36_445.jpg,C:\Users\Timothy\Code\CarNanodegree\CarND-Behavioral-Cloning-P3\data\IMG\left_2018_08_01_02_39_36_445.jpg,C:\Users\Timothy\Code\CarNanodegree\CarND-Behavioral-Cloning-P3\data\IMG\right_2018_08_01_02_39_36_445.jpg,-0.2115385,1,0,11.40276
C:\Users\Timothy\Code\CarNanodegree\CarND-Behavioral-Cloning-P3\data\IMG\center_2018_08_01_02_39_36_511.jpg,C:\Users\Timothy\Code\CarNanodegree\CarND-Behavioral-Cloning-P3\data\IMG\left_2018_08_01_02_39_36_511.jpg,C:\Users\Timothy\Code\CarNanodegree\CarND-Behavioral-Cloning-P3\data\IMG\right_2018_08_01_02_39_36_511.jpg,-0.1923077,1,0,12.04287
C:\Users\Timothy\Code\CarNanodegree\CarND-Behavioral-Cloning-P3\data\IMG\center_2018_08_01_02_39_36_579.jpg,C:\Users\Timothy\Code\CarNanodegree\CarND-Behavioral-Cloning-P3\data\IMG\left_2018_08_01_02_39_36_579.jpg,C:\Users\Timothy\Code\CarNanodegree\CarND-Behavioral-Cloning-P3\data\IMG\right_2018_08_01_02_39_36_579.jpg,-0.1923077,1,0,12.94466
C:\Users\Timothy\Code\CarNanodegree\CarND-Behavioral-Cloning-P3\data\IMG\center_2018_08_01_02_39_36_646.jpg,C:\Users\Timothy\Code\CarNanodegree\CarND-Behavioral-Cloning-P3\data\IMG\left_2018_08_01_02_39_36_646.jpg,C:\Users\Timothy\Code\CarNanodegree\CarND-Behavioral-Cloning-P3\data\IMG\right_2018_08_01_02_39_36_646.jpg,-0.1923077,1,0,13.82784
C:\Users\Timothy\Code\CarNanodegree\CarND-Behavioral-Cloning-P3\data\IMG\center_2018_08_01_02_39_36_714.jpg,C:\Users\Timothy\Code\CarNanodegree\CarND-Behavioral-Cloning-P3\data\IMG\left_2018_08_01_02_39_36_714.jpg,C:\Users\Timothy\Code\CarNanodegree\CarND-Behavioral-Cloning-P3\data\IMG\right_2018_08_01_02_39_36_714.jpg,-0.1346154,1,0,14.38044
C:\Users\Timothy\Code\CarNanodegree\CarND-Behavioral-Cloning-P3\data\IMG\center_2018_08_01_02_39_36_782.jpg,C:\Users\Timothy\Code\CarNanodegree\CarND-Behavioral-Cloning-P3\data\IMG\left_2018_08_01_02_39_36_782.jpg,C:\Users\Timothy\Code\CarNanodegree\CarND-Behavioral-Cloning-P3\data\IMG\right_2018_08_01_02_39_36_782.jpg,-0.09615385,1,0,15.10823
C:\Users\Timothy\Code\CarNanodegree\CarND-Behavioral-Cloning-P3\data\IMG\center_2018_08_01_02_39_36_849.jpg,C:\Users\Timothy\Code\CarNanodegree\CarND-Behavioral-Cloning-P3\data\IMG\left_2018_08_01_02_39_36_849.jpg,C:\Users\Timothy\Code\CarNanodegree\CarND-Behavioral-Cloning-P3\data\IMG\right_2018_08_01_02_39_36_849.jpg,-0.07692308,0.7598194,0,15.8477
C:\Users\Timothy\Code\CarNanodegree\CarND-Behavioral-Cloning-P3\data\IMG\center_2018_08_01_02_39_36_916.jpg,C:\Users\Timothy\Code\CarNanodegree\CarND-Behavioral-Cloning-P3\data\IMG\left_2018_08_01_02_39_36_916.jpg,C:\Users\Timothy\Code\CarNanodegree\CarND-Behavioral-Cloning-P3\data\IMG\right_2018_08_01_02_39_36_916.jpg,-0.07692308,0.583466,0,16.13668
C:\Users\Timothy\Code\CarNanodegree\CarND-Behavioral-Cloning-P3\data\IMG\center_2018_08_01_02_39_36_983.jpg,C:\Users\Timothy\Code\CarNanodegree\CarND-Behavioral-Cloning-P3\data\IMG\left_2018_08_01_02_39_36_983.jpg,C:\Users\Timothy\Code\CarNanodegree\CarND-Behavioral-Cloning-P3\data\IMG\right_2018_08_01_02_39_36_983.jpg,-0.0673077,0.3993719,0,16.48486
C:\Users\Timothy\Code\CarNanodegree\CarND-Behavioral-Cloning-P3\data\IMG\center_2018_08_01_02_39_37_051.jpg,C:\Users\Timothy\Code\CarNanodegree\CarND-Behavioral-Cloning-P3\data\IMG\left_2018_08_01_02_39_37_051.jpg,C:\Users\Timothy\Code\CarNanodegree\CarND-Behavioral-Cloning-P3\data\IMG\right_2018_08_01_02_39_37_051.jpg,-0.03846154,0.1586803,0,16.62395
C:\Users\Timothy\Code\CarNanodegree\CarND-Behavioral-Cloning-P3\data\IMG\center_2018_08_01_02_39_37_119.jpg,C:\Users\Timothy\Code\CarNanodegree\CarND-Behavioral-Cloning-P3\data\IMG\left_2018_08_01_02_39_37_119.jpg,C:\Users\Timothy\Code\CarNanodegree\CarND-Behavioral-Cloning-P3\data\IMG\right_2018_08_01_02_39_37_119.jpg,-0.009615385,0,0,16.4335
C:\Users\Timothy\Code\CarNanodegree\CarND-Behavioral-Cloning-P3\data\IMG\center_2018_08_01_02_39_37_186.jpg,C:\Users\Timothy\Code\CarNanodegree\CarND-Behavioral-Cloning-P3\data\IMG\left_2018_08_01_02_39_37_186.jpg,C:\Users\Timothy\Code\CarNanodegree\CarND-Behavioral-Cloning-P3\data\IMG\right_2018_08_01_02_39_37_186.jpg,-0.009615385,0,0,16.26946
C:\Users\Timothy\Code\CarNanodegree\CarND-Behavioral-Cloning-P3\data\IMG\center_2018_08_01_02_39_37_253.jpg,C:\Users\Timothy\Code\CarNanodegree\CarND-Behavioral-Cloning-P3\data\IMG\left_2018_08_01_02_39_37_253.jpg,C:\Users\Timothy\Code\CarNanodegree\CarND-Behavioral-Cloning-P3\data\IMG\right_2018_08_01_02_39_37_253.jpg,-0.009615385,0,0,16.38602
C:\Users\Timothy\Code\CarNanodegree\CarND-Behavioral-Cloning-P3\data\IMG\center_2018_08_01_02_39_37_320.jpg,C:\Users\Timothy\Code\CarNanodegree\CarND-Behavioral-Cloning-P3\data\IMG\left_2018_08_01_02_39_37_320.jpg,C:\Users\Timothy\Code\CarNanodegree\CarND-Behavioral-Cloning-P3\data\IMG\right_2018_08_01_02_39_37_320.jpg,-0.009615385,0,0,16.05937
C:\Users\Timothy\Code\CarNanodegree\CarND-Behavioral-Cloning-P3\data\IMG\center_2018_08_01_02_39_37_387.jpg,C:\Users\Timothy\Code\CarNanodegree\CarND-Behavioral-Cloning-P3\data\IMG\left_2018_08_01_02_39_37_387.jpg,C:\Users\Timothy\Code\CarNanodegree\CarND-Behavioral-Cloning-P3\data\IMG\right_2018_08_01_02_39_37_387.jpg,-0.009615385,0,0,15.9266
C:\Users\Timothy\Code\CarNanodegree\CarND-Behavioral-Cloning-P3\data\IMG\center_2018_08_01_02_39_37_454.jpg,C:\Users\Timothy\Code\CarNanodegree\CarND-Behavioral-Cloning-P3\data\IMG\left_2018_08_01_02_39_37_454.jpg,C:\Users\Timothy\Code\CarNanodegree\CarND-Behavioral-Cloning-P3\data\IMG\right_2018_08_01_02_39_37_454.jpg,-0.009615385,0.1264065,0,16.07223
C:\Users\Timothy\Code\CarNanodegree\CarND-Behavioral-Cloning-P3\data\IMG\center_2018_08_01_02_39_37_522.jpg,C:\Users\Timothy\Code\CarNanodegree\CarND-Behavioral-Cloning-P3\data\IMG\left_2018_08_01_02_39_37_522.jpg,C:\Users\Timothy\Code\CarNanodegree\CarND-Behavioral-Cloning-P3\data\IMG\right_2018_08_01_02_39_37_522.jpg,-0.009615385,0.3070888,0,15.9436
C:\Users\Timothy\Code\CarNanodegree\CarND-Behavioral-Cloning-P3\data\IMG\center_2018_08_01_02_39_37_591.jpg,C:\Users\Timothy\Code\CarNanodegree\CarND-Behavioral-Cloning-P3\data\IMG\left_2018_08_01_02_39_37_591.jpg,C:\Users\Timothy\Code\CarNanodegree\CarND-Behavioral-Cloning-P3\data\IMG\right_2018_08_01_02_39_37_591.jpg,-0.0673077,0.397428,0,16.27477
C:\Users\Timothy\Code\CarNanodegree\CarND-Behavioral-Cloning-P3\data\IMG\center_2018_08_01_02_39_37_659.jpg,C:\Users\Timothy\Code\CarNanodegree\CarND-Behavioral-Cloning-P3\data\IMG\left_2018_08_01_02_39_37_659.jpg,C:\Users\Timothy\Code\CarNanodegree\CarND-Behavioral-Cloning-P3\data\IMG\right_2018_08_01_02_39_37_659.jpg,-0.1346154,0.2167782,0,16.518
C:\Users\Timothy\Code\CarNanodegree\CarND-Behavioral-Cloning-P3\data\IMG\center_2018_08_01_02_39_37_728.jpg,C:\Users\Timothy\Code\CarNanodegree\CarND-Behavioral-Cloning-P3\data\IMG\left_2018_08_01_02_39_37_728.jpg,C:\Users\Timothy\Code\CarNanodegree\CarND-Behavioral-Cloning-P3\data\IMG\right_2018_08_01_02_39_37_728.jpg,-0.1730769,0,0,16.49511
C:\Users\Timothy\Code\CarNanodegree\CarND-Behavioral-Cloning-P3\data\IMG\center_2018_08_01_02_39_37_796.jpg,C:\Users\Timothy\Code\CarNanodegree\CarND-Behavioral-Cloning-P3\data\IMG\left_2018_08_01_02_39_37_796.jpg,C:\Users\Timothy\Code\CarNanodegree\CarND-Behavioral-Cloning-P3\data\IMG\right_2018_08_01_02_39_37_796.jpg,-0.1730769,0.01881091,0,16.16675
C:\Users\Timothy\Code\CarNanodegree\CarND-Behavioral-Cloning-P3\data\IMG\center_2018_08_01_02_39_37_863.jpg,C:\Users\Timothy\Code\CarNanodegree\CarND-Behavioral-Cloning-P3\data\IMG\left_2018_08_01_02_39_37_863.jpg,C:\Users\Timothy\Code\CarNanodegree\CarND-Behavioral-Cloning-P3\data\IMG\right_2018_08_01_02_39_37_863.jpg,-0.1730769,0.2016641,0,16.3387
C:\Users\Timothy\Code\CarNanodegree\CarND-Behavioral-Cloning-P3\data\IMG\center_2018_08_01_02_39_37_931.jpg,C:\Users\Timothy\Code\CarNanodegree\CarND-Behavioral-Cloning-P3\data\IMG\left_2018_08_01_02_39_37_931.jpg,C:\Users\Timothy\Code\CarNanodegree\CarND-Behavioral-Cloning-P3\data\IMG\right_2018_08_01_02_39_37_931.jpg,-0.1730769,0.4397669,0,16.50823
C:\Users\Timothy\Code\CarNanodegree\CarND-Behavioral-Cloning-P3\data\IMG\center_2018_08_01_02_39_37_998.jpg,C:\Users\Timothy\Code\CarNanodegree\CarND-Behavioral-Cloning-P3\data\IMG\left_2018_08_01_02_39_37_998.jpg,C:\Users\Timothy\Code\CarNanodegree\CarND-Behavioral-Cloning-P3\data\IMG\right_2018_08_01_02_39_37_998.jpg,-0.1730769,0.2835266,0,16.52361
C:\Users\Timothy\Code\CarNanodegree\CarND-Behavioral-Cloning-P3\data\IMG\center_2018_08_01_02_39_38_065.jpg,C:\Users\Timothy\Code\CarNanodegree\CarND-Behavioral-Cloning-P3\data\IMG\left_2018_08_01_02_39_38_065.jpg,C:\Users\Timothy\Code\CarNanodegree\CarND-Behavioral-Cloning-P3\data\IMG\right_2018_08_01_02_39_38_065.jpg,-0.1730769,0.1068611,0,16.75024
C:\Users\Timothy\Code\CarNanodegree\CarND-Behavioral-Cloning-P3\data\IMG\center_2018_08_01_02_39_38_133.jpg,C:\Users\Timothy\Code\CarNanodegree\CarND-Behavioral-Cloning-P3\data\IMG\left_2018_08_01_02_39_38_133.jpg,C:\Users\Timothy\Code\CarNanodegree\CarND-Behavioral-Cloning-P3\data\IMG\right_2018_08_01_02_39_38_133.jpg,-0.1634615,0,0,16.63881
C:\Users\Timothy\Code\CarNanodegree\CarND-Behavioral-Cloning-P3\data\IMG\center_2018_08_01_02_39_38_200.jpg,C:\Users\Timothy\Code\CarNanodegree\CarND-Behavioral-Cloning-P3\data\IMG\left_2018_08_01_02_39_38_200.jpg,C:\Users\Timothy\Code\CarNanodegree\CarND-Behavioral-Cloning-P3\data\IMG\right_2018_08_01_02_39_38_200.jpg,-0.1634615,0,0,16.32156
